Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_3h
58370 2025 3 9 18 1025.0000 1025.4000 1025.7000 1024.9000 1.8000 3.0000 98 86 1.7000 96 10.8000 10.8000 10.7000 83 82 0.0000 
58370 2025 3 9 21 1023.7000 1024.1000 1024.0000 1023.3000 1.1000 2.6000 85 63 0.9000 66 10.6000 10.6000 10.6000 87 87 0.0000 
58370 2025 3 10 0 1024.1000 1024.5000 1024.4000 1023.6000 1.7000 3.0000 89 55 1.1000 99 10.8000 10.8000 10.5000 89 89 0.0000 
58370 2025 3 10 3 1023.6000 1024.0000 1024.2000 1023.6000 2.2000 3.4000 110 97 0.4000 101 11.2000 11.4000 11.2000 92 89 0.1000 
58370 2025 3 10 6 1021.8000 1022.2000 1022.1000 1021.7000 1.3000 2.4000 67 83 1.1000 85 11.8000 12.0000 11.8000 89 88 0.0000 
58460 2025 3 4 9 1018.9000 1019.4000 1019.2000 1018.6000 4.6000 7.7000 327 323 4.7000 308 7.0000 7.2000 7.0000 81 79 0.0000 
58460 2025 3 4 12 1020.6000 1021.1000 1020.6000 1020.1000 3.5000 6.8000 316 330 4.0000 324 6.0000 6.4000 6.0000 91 86 0.0000 
58460 2025 3 4 15 1021.5000 1022.0000 1021.5000 1020.5000 2.5000 4.4000 306 309 1.7000 330 6.1000 6.3000 6.1000 94 90 0.0000 
58460 2025 3 4 18 1021.9000 1022.4000 1022.0000 1021.7000 2.2000 4.0000 330 326 2.0000 326 6.3000 6.3000 6.1000 94 94 0.0000 
58460 2025 3 4 21 1022.0000 1022.5000 1022.0000 1021.0000 3.4000 6.5000 7 344 3.4000 6 5.9000 5.9000 5.8000 85 85 0.2000 
58460 2025 3 5 0 1023.9000 1024.5000 1024.5000 1023.9000 3.1000 5.3000 324 7 2.5000 326 6.2000 6.2000 6.0000 81 80 0.0000 
58460 2025 3 5 3 1024.2000 1024.7000 1025.2000 1024.2000 3.7000 7.1000 4 356 3.0000 359 7.9000 7.9000 7.1000 68 66 0.0000 
58460 2025 3 5 6 1023.8000 1024.3000 1024.0000 1023.6000 3.3000 5.6000 331 356 2.6000 335 8.5000 8.6000 8.2000 63 63 0.0000 
58460 2025 3 5 9 1023.7000 1024.2000 1023.7000 1023.0000 4.0000 7.8000 8 353 1.4000 9 8.0000 8.1000 8.0000 66 66 0.0000 
58460 2025 3 5 12 1026.0000 1026.6000 1026.0000 1024.7000 3.2000 6.2000 17 5 2.0000 7 7.1000 7.3000 7.1000 70 68 0.0000 
58460 2025 3 5 15 1026.9000 1027.5000 1027.1000 1026.8000 2.8000 5.3000 347 345 2.2000 358 6.3000 6.6000 6.3000 70 67 0.0000 
58460 2025 3 5 18 1027.7000 1028.3000 1028.1000 1027.4000 3.5000 5.7000 317 334 2.2000 334 6.1000 6.1000 6.1000 75 74 0.0000 
58460 2025 3 5 21 1028.9000 1029.5000 1028.9000 1028.2000 3.3000 6.5000 333 344 2.7000 337 5.7000 5.8000 5.7000 77 76 0.0000 
58460 2025 3 6 0 1030.8000 1031.4000 1030.8000 1030.1000 3.6000 6.4000 337 340 3.8000 333 6.3000 6.3000 5.6000 74 74 0.0000 
58460 2025 3 6 3 1031.3000 1031.9000 1031.3000 1031.1000 4.2000 7.0000 340 327 3.4000 353 8.4000 8.6000 7.3000 63 63 0.0000 
58460 2025 3 6 6 1029.6000 1030.1000 1029.9000 1029.6000 4.5000 8.3000 6 13 3.3000 348 11.5000 11.5000 10.8000 46 43 0.0000 
58460 2025 3 6 9 1030.1000 1030.7000 1030.1000 1029.7000 4.3000 6.9000 355 2 2.4000 1 9.7000 10.7000 9.7000 53 48 0.0000 
58460 2025 3 6 12 1031.1000 1031.7000 1031.2000 1030.7000 2.4000 4.3000 360 7 1.6000 1 6.2000 7.5000 6.2000 65 59 0.0000 
58460 2025 3 6 15 1031.3000 1031.9000 1031.6000 1031.3000 1.4000 1.7000 16 18 1.1000 21 3.9000 4.2000 3.8000 78 74 0.0000 
58460 2025 3 6 18 1030.5000 1031.1000 1031.1000 1030.5000 0.6000 1.1000 354 328 0.4000 341 1.5000 2.5000 1.5000 93 92 0.0000 
58460 2025 3 6 21 1029.6000 1030.2000 1029.7000 1029.6000 0.7000 1.0000 321 999017 0.2000 335 -0.3000 0.3000 -0.3000 96 95 0.0000 
58460 2025 3 7 0 1030.4000 1031.0000 1030.5000 1030.2000 0.6000 1.2000 255 999017 0.2000 329 3.9000 3.9000 0.7000 98 97 0.0000 
58460 2025 3 7 3 1029.1000 1029.7000 1029.6000 1029.0000 2.7000 5.2000 57 39 2.0000 40 8.5000 8.7000 7.8000 53 52 0.0000 
58460 2025 3 7 6 1026.5000 1027.1000 1026.6000 1026.2000 2.6000 4.1000 243 259 0.6000 267 9.6000 10.2000 9.4000 47 46 0.0000 
58460 2025 3 7 9 1025.4000 1026.0000 1026.0000 1025.3000 2.0000 3.2000 173 148 1.5000 208 8.9000 9.1000 8.8000 52 51 0.0000 
58460 2025 3 7 12 1026.2000 1026.8000 1026.2000 1025.6000 1.8000 2.7000 165 141 0.3000 164 4.1000 6.9000 4.1000 81 63 0.0000 
58460 2025 3 7 15 1026.1000 1026.7000 1026.4000 1026.0000 0.0000 0.1000 999017 999017 0.0000 999017 1.4000 2.2000 1.4000 94 92 0.0000 
58460 2025 3 7 18 1025.4000 1026.0000 1025.7000 1025.3000 0.5000 0.7000 160 999017 0.0000 161 0.2000 0.5000 0.2000 96 96 0.0000 
58460 2025 3 7 21 1025.3000 1025.9000 1025.4000 1025.1000 0.0000 0.3000 280 999017 0.0000 999017 -0.6000 -0.3000 -0.6000 97 97 0.0000 
58460 2025 3 8 0 1026.6000 1027.2000 1026.6000 1026.2000 0.4000 1.0000 28 55 0.8000 39 4.7000 4.7000 0.0000 98 97 0.0000 
58460 2025 3 8 3 1027.4000 1028.0000 1027.7000 1027.4000 1.9000 3.4000 208 330 1.7000 228 10.5000 10.6000 9.5000 50 50 0.0000 
58460 2025 3 8 6 1025.6000 1026.2000 1026.2000 1025.6000 2.8000 6.6000 11 210 1.7000 8 13.1000 13.3000 12.2000 41 40 0.0000 
58460 2025 3 8 9 1025.3000 1025.9000 1025.4000 1024.9000 3.5000 6.6000 29 109 2.3000 83 11.8000 13.9000 11.8000 56 35 0.0000 
58460 2025 3 8 12 1027.5000 1028.1000 1027.5000 1026.4000 1.9000 3.6000 103 91 1.9000 100 7.0000 7.8000 6.5000 76 75 0.0000 
58460 2025 3 8 15 1028.2000 1028.8000 1028.6000 1027.9000 1.8000 3.0000 91 86 1.6000 90 4.6000 5.5000 4.6000 84 78 0.0000 
58460 2025 3 8 18 1028.3000 1028.8000 1028.8000 1028.3000 0.3000 0.3000 344 999017 0.0000 351 3.2000 3.2000 2.4000 96 93 0.0000 
58460 2025 3 8 21 1027.9000 1028.5000 1028.0000 1027.7000 0.9000 1.4000 36 44 0.8000 19 3.9000 4.5000 3.9000 95 94 0.0000 
58460 2025 3 9 0 1029.0000 1029.6000 1029.0000 1028.6000 2.6000 5.1000 82 79 3.7000 83 8.4000 8.6000 4.8000 80 80 0.0000 
58460 2025 3 9 3 1028.9000 1029.4000 1029.3000 1028.8000 4.1000 7.1000 113 108 3.9000 111 12.2000 12.3000 11.6000 58 57 0.0000 
58460 2025 3 9 6 1026.9000 1027.5000 1027.2000 1026.8000 4.6000 7.6000 111 137 3.3000 142 12.1000 13.6000 11.9000 62 54 0.0000 
58460 2025 3 9 9 1027.3000 1027.9000 1027.3000 1026.5000 3.5000 5.7000 125 97 2.0000 101 10.4000 10.9000 10.4000 77 71 0.0000 
58460 2025 3 9 12 1026.8000 1027.3000 1027.1000 1026.5000 2.8000 5.4000 99 95 2.1000 98 9.6000 9.6000 9.3000 90 89 0.8000 
58460 2025 3 9 15 1026.3000 1026.8000 1026.7000 1026.2000 2.7000 4.7000 126 130 2.5000 111 10.1000 10.1000 10.1000 90 89 0.0000 
58460 2025 3 9 18 1024.3000 1024.8000 1025.4000 1024.3000 2.1000 3.5000 124 120 1.2000 127 10.3000 10.3000 10.2000 91 91 0.0000 
58460 2025 3 9 21 1023.6000 1024.1000 1023.8000 1022.9000 1.6000 2.6000 113 137 0.7000 123 10.3000 10.4000 10.3000 92 91 0.0000 
58460 2025 3 10 0 1023.6000 1024.1000 1023.8000 1023.5000 1.8000 3.4000 134 120 1.9000 121 11.0000 11.0000 10.5000 90 90 0.0000 
58460 2025 3 10 3 1023.5000 1024.0000 1023.7000 1023.2000 2.1000 3.5000 135 145 2.0000 121 12.7000 12.8000 12.4000 80 80 0.0000 
58460 2025 3 10 6 1021.0000 1021.5000 1021.9000 1021.0000 1.3000 2.9000 256 285 0.7000 175 14.0000 14.1000 13.5000 70 69 0.0000 
58461 2025 3 4 9 1019.4000 1019.8000 1019.4000 1018.7000 3.7000 7.1000 317 291 3.6000 311 6.6000 6.9000 6.6000 81 78 0.0000 
58461 2025 3 4 12 1020.6000 1021.0000 1020.7000 1020.2000 3.4000 7.3000 312 317 2.9000 316 6.1000 6.2000 6.1000 87 84 0.0000 
58461 2025 3 4 15 1021.6000 1022.0000 1021.6000 1021.1000 2.3000 5.0000 27 320 1.8000 317 6.6000 6.7000 6.6000 84 82 0.0000 
58461 2025 3 4 18 1022.2000 1022.6000 1022.4000 1022.0000 2.3000 4.8000 325 334 2.0000 297 6.0000 6.3000 6.0000 92 91 0.0000 
58461 2025 3 4 21 1021.8000 1022.2000 1022.0000 1021.4000 2.3000 4.6000 1 335 2.1000 5 5.8000 5.8000 5.7000 81 81 0.0000 
58461 2025 3 5 0 1024.1000 1024.5000 1024.6000 1024.1000 2.3000 4.6000 316 18 1.6000 323 6.2000 6.2000 6.0000 75 74 0.0000 
58461 2025 3 5 3 1024.6000 1025.0000 1025.6000 1024.4000 3.1000 6.4000 36 14 3.5000 14 7.7000 7.7000 7.4000 63 62 0.0000 
58461 2025 3 5 6 1024.5000 1024.9000 1024.5000 1023.7000 2.5000 5.6000 346 12 1.5000 359 8.0000 8.2000 8.0000 63 61 0.0000 
58461 2025 3 5 9 1023.7000 1024.1000 1023.9000 1023.6000 3.8000 9.1000 28 27 4.2000 23 7.6000 8.0000 7.6000 65 64 0.0000 
58461 2025 3 5 12 1026.3000 1026.7000 1026.3000 1024.9000 3.5000 6.6000 40 31 2.7000 33 6.6000 6.9000 6.6000 67 67 0.0000 
58461 2025 3 5 15 1027.2000 1027.6000 1027.7000 1027.2000 1.9000 4.1000 3 21 1.5000 358 6.2000 6.3000 6.2000 68 65 0.0000 
58461 2025 3 5 18 1028.1000 1028.5000 1028.3000 1027.8000 2.2000 4.9000 358 359 1.0000 352 5.9000 6.0000 5.9000 72 71 0.0000 
58461 2025 3 5 21 1029.1000 1029.5000 1029.1000 1028.5000 2.3000 5.4000 343 343 2.1000 352 5.7000 5.8000 5.7000 72 71 0.0000 
58461 2025 3 6 0 1031.1000 1031.5000 1031.1000 1030.3000 2.4000 6.3000 317 329 3.1000 338 6.1000 6.2000 5.7000 70 70 0.0000 
58461 2025 3 6 3 1031.4000 1031.8000 1031.6000 1031.4000 3.1000 6.8000 354 16 2.7000 339 9.3000 9.4000 8.3000 55 54 0.0000 
58461 2025 3 6 6 1030.4000 1030.8000 1030.7000 1030.3000 3.1000 7.0000 346 15 2.6000 17 11.3000 11.3000 10.2000 46 46 0.0000 
58461 2025 3 6 9 1030.6000 1031.0000 1030.6000 1030.1000 3.5000 8.3000 337 16 2.9000 16 9.4000 10.5000 9.4000 51 49 0.0000 
58461 2025 3 6 12 1031.8000 1032.2000 1031.8000 1031.1000 2.7000 5.9000 16 39 2.6000 20 7.0000 7.8000 7.0000 57 52 0.0000 
58461 2025 3 6 15 1031.5000 1031.9000 1031.9000 1031.5000 1.5000 3.1000 32 33 1.2000 7 5.1000 5.3000 5.1000 76 73 0.0000 
58461 2025 3 6 18 1030.7000 1031.1000 1031.4000 1030.7000 1.0000 1.9000 30 999017 0.1000 28 3.1000 4.7000 3.1000 88 81 0.0000 
58461 2025 3 6 21 1030.0000 1030.4000 1030.0000 1029.8000 0.7000 1.1000 325 999017 0.2000 321 0.5000 1.3000 0.5000 96 93 0.0000 
58461 2025 3 7 0 1030.7000 1031.1000 1030.8000 1030.2000 0.8000 1.3000 228 999017 0.1000 237 3.8000 3.8000 0.7000 96 96 0.0000 
58461 2025 3 7 3 1029.2000 1029.6000 1029.7000 1029.2000 2.3000 4.5000 34 149 1.1000 65 8.2000 8.2000 7.7000 54 53 0.0000 
58461 2025 3 7 6 1026.4000 1026.8000 1026.7000 1026.3000 2.9000 5.6000 241 264 2.7000 257 9.5000 10.3000 9.5000 50 44 0.0000 
58461 2025 3 7 9 1025.4000 1025.8000 1026.0000 1025.4000 1.9000 3.6000 234 224 1.3000 249 9.5000 9.8000 9.3000 50 47 0.0000 
58461 2025 3 7 12 1026.3000 1026.7000 1026.3000 1025.8000 0.6000 2.4000 177 177 1.7000 190 5.2000 5.6000 5.1000 81 70 0.0000 
58461 2025 3 7 15 1026.4000 1026.8000 1026.5000 1026.1000 0.6000 1.0000 172 999017 0.1000 154 3.1000 4.0000 3.1000 90 86 0.0000 
58461 2025 3 7 18 1025.6000 1026.0000 1025.7000 1025.5000 0.0000 0.0000 999017 999017 0.0000 999017 0.9000 1.5000 0.8000 96 95 0.0000 
58461 2025 3 7 21 1025.5000 1025.9000 1025.6000 1025.3000 0.1000 0.3000 285 999017 0.0000 999017 0.0000 0.2000 0.0000 98 97 0.0000 
58461 2025 3 8 0 1026.7000 1027.1000 1026.7000 1026.2000 0.7000 1.2000 129 124 0.9000 111 4.6000 4.6000 0.6000 99 98 0.0000 
58461 2025 3 8 3 1027.7000 1028.1000 1027.8000 1027.7000 2.0000 3.3000 249 251 2.0000 261 10.9000 11.2000 9.5000 48 48 0.0000 
58461 2025 3 8 6 1025.8000 1026.2000 1026.2000 1025.8000 2.6000 5.2000 44 39 1.4000 9 13.5000 13.5000 12.8000 37 36 0.0000 
58461 2025 3 8 9 1025.6000 1026.0000 1025.6000 1025.2000 2.8000 5.7000 9 65 2.9000 55 12.1000 13.2000 12.1000 38 36 0.0000 
58461 2025 3 8 12 1027.6000 1028.0000 1027.6000 1026.3000 3.1000 5.4000 49 46 1.4000 51 8.9000 10.1000 8.8000 52 47 0.0000 
58461 2025 3 8 15 1028.2000 1028.6000 1028.3000 1028.0000 1.7000 3.0000 105 110 1.4000 111 5.1000 6.1000 5.1000 77 65 0.0000 
58461 2025 3 8 18 1028.6000 1029.0000 1028.9000 1028.5000 0.1000 0.0000 999017 999017 0.0000 999017 2.4000 2.4000 2.2000 96 94 0.0000 
58461 2025 3 8 21 1028.0000 1028.4000 1028.3000 1027.9000 1.0000 1.5000 62 49 0.9000 67 5.0000 5.2000 4.9000 91 89 0.0000 
58461 2025 3 9 0 1029.2000 1029.6000 1029.2000 1028.8000 1.4000 2.4000 76 86 1.4000 71 8.3000 8.3000 5.0000 79 79 0.0000 
58461 2025 3 9 3 1028.9000 1029.3000 1029.5000 1028.9000 3.5000 6.1000 82 100 3.3000 93 12.8000 13.1000 11.6000 53 53 0.0000 
58461 2025 3 9 6 1026.4000 1026.8000 1026.9000 1026.4000 3.8000 9.5000 113 120 3.5000 90 14.1000 14.7000 13.9000 47 47 0.0000 
58461 2025 3 9 9 1026.8000 1027.2000 1027.0000 1026.4000 3.2000 5.7000 124 143 2.2000 127 11.9000 12.8000 11.9000 60 59 0.0000 
58461 2025 3 9 12 1026.9000 1027.3000 1027.1000 1026.7000 3.2000 6.0000 99 105 2.0000 104 10.4000 10.5000 10.4000 79 78 0.0000 
58461 2025 3 9 15 1026.3000 1026.7000 1026.9000 1026.3000 2.4000 4.6000 96 101 1.7000 96 10.3000 10.4000 10.3000 85 82 0.0000 
58461 2025 3 9 18 1024.7000 1025.1000 1025.5000 1024.7000 2.2000 3.8000 125 97 1.6000 106 10.5000 10.5000 10.5000 87 87 0.0000 
58461 2025 3 9 21 1023.4000 1023.8000 1023.7000 1023.0000 2.0000 3.5000 94 100 1.8000 103 10.9000 10.9000 10.8000 85 85 0.0000 
58461 2025 3 10 0 1023.8000 1024.2000 1024.1000 1023.7000 1.8000 3.2000 111 100 1.4000 109 11.5000 11.5000 11.1000 84 84 0.0000 
58461 2025 3 10 3 1023.8000 1024.2000 1023.9000 1023.5000 2.5000 4.5000 138 144 1.4000 126 13.0000 13.1000 12.6000 77 76 0.0000 
58461 2025 3 10 6 1021.3000 1021.7000 1021.9000 1021.2000 1.6000 2.8000 235 157 0.7000 205 15.1000 15.2000 14.0000 62 62 0.0000 
58462 2025 3 4 9 1018.9000 1019.8000 1019.0000 1018.1000 4.6000 8.9000 286 312 3.4000 306 6.7000 6.9000 6.7000 82 80 0.0000 
58462 2025 3 4 12 1020.3000 1021.2000 1020.4000 1019.9000 4.6000 7.4000 317 334 3.4000 327 6.0000 6.1000 5.9000 89 86 999990.0000 
58462 2025 3 4 15 1021.3000 1022.2000 1021.3000 1020.6000 3.0000 6.0000 321 321 3.4000 317 6.5000 6.6000 6.4000 88 85 0.0000 
58462 2025 3 4 18 1021.7000 1022.6000 1022.1000 1021.5000 3.6000 6.5000 335 342 3.1000 322 6.1000 6.4000 6.0000 94 90 0.1000 
58462 2025 3 4 21 1021.8000 1022.7000 1021.8000 1021.0000 4.0000 7.2000 6 343 2.1000 353 5.8000 5.9000 5.8000 84 83 0.0000 
58462 2025 3 5 0 1023.6000 1024.5000 1024.2000 1023.6000 3.5000 6.3000 333 21 2.5000 337 6.3000 6.3000 5.9000 76 76 0.0000 
58462 2025 3 5 3 1024.1000 1025.0000 1025.3000 1024.1000 4.1000 7.0000 340 350 3.5000 6 7.9000 7.9000 7.3000 64 62 0.0000 
58462 2025 3 5 6 1024.2000 1025.1000 1024.2000 1023.4000 4.1000 7.3000 345 335 2.6000 356 8.0000 8.5000 8.0000 65 62 0.0000 
58462 2025 3 5 9 1023.3000 1024.2000 1023.6000 1022.9000 4.1000 8.1000 11 42 5.4000 3 7.9000 8.0000 7.9000 63 63 0.0000 
58462 2025 3 5 12 1025.9000 1026.8000 1025.9000 1024.5000 4.4000 8.7000 19 10 3.2000 17 6.9000 7.2000 6.9000 67 67 0.0000 
58462 2025 3 5 15 1026.9000 1027.8000 1027.2000 1026.9000 3.5000 6.5000 350 341 2.5000 344 6.2000 6.3000 6.2000 69 67 0.0000 
58462 2025 3 5 18 1027.7000 1028.6000 1028.0000 1027.3000 3.6000 7.6000 348 1 3.5000 346 6.0000 6.1000 6.0000 73 72 0.0000 
58462 2025 3 5 21 1028.7000 1029.6000 1028.7000 1028.2000 4.2000 7.1000 348 333 2.7000 342 5.5000 5.7000 5.5000 75 73 0.0000 
58462 2025 3 6 0 1030.8000 1031.7000 1030.8000 1029.9000 3.4000 5.9000 334 333 4.6000 337 6.0000 6.0000 5.5000 72 72 0.0000 
58462 2025 3 6 3 1030.9000 1031.8000 1031.2000 1030.9000 4.3000 7.5000 344 15 4.6000 340 9.0000 9.1000 7.6000 54 54 0.0000 
58462 2025 3 6 6 1029.7000 1030.6000 1030.1000 1029.7000 5.2000 9.2000 360 26 6.0000 355 10.8000 11.3000 10.5000 45 45 0.0000 
58462 2025 3 6 9 1029.9000 1030.8000 1029.9000 1029.5000 4.8000 8.3000 339 353 2.6000 11 9.7000 10.9000 9.6000 53 48 0.0000 
58462 2025 3 6 12 1031.1000 1032.0000 1031.2000 1030.6000 3.5000 5.1000 29 19 2.3000 24 7.2000 8.0000 7.2000 53 52 0.0000 
58462 2025 3 6 15 1031.2000 1032.1000 1031.4000 1031.2000 2.2000 3.7000 353 348 1.5000 6 5.4000 5.7000 5.4000 73 69 0.0000 
58462 2025 3 6 18 1030.3000 1031.2000 1030.9000 1030.3000 1.5000 2.0000 315 332 1.1000 314 4.0000 4.7000 4.0000 86 80 0.0000 
58462 2025 3 6 21 1029.5000 1030.4000 1029.6000 1029.4000 1.0000 1.6000 341 340 1.3000 332 2.4000 3.0000 2.4000 94 91 0.0000 
58462 2025 3 7 0 1030.2000 1031.1000 1030.4000 1029.8000 0.8000 1.3000 272 348 0.4000 311 4.3000 4.3000 2.7000 90 90 0.0000 
58462 2025 3 7 3 1028.8000 1029.7000 1029.3000 1028.8000 2.4000 4.7000 61 87 2.4000 86 8.3000 8.3000 7.6000 49 49 0.0000 
58462 2025 3 7 6 1026.1000 1027.0000 1026.2000 1025.9000 2.6000 4.7000 236 230 3.0000 283 9.8000 9.9000 9.5000 48 44 0.0000 
58462 2025 3 7 9 1025.1000 1026.0000 1025.6000 1025.0000 2.1000 3.5000 266 298 1.8000 287 9.4000 9.5000 9.3000 51 48 0.0000 
58462 2025 3 7 12 1025.9000 1026.8000 1025.9000 1025.4000 2.6000 3.0000 199 199 1.1000 195 6.7000 7.5000 6.7000 64 60 0.0000 
58462 2025 3 7 15 1025.9000 1026.8000 1026.1000 1025.7000 1.2000 1.8000 132 79 0.9000 130 5.9000 6.6000 5.9000 70 66 0.0000 
58462 2025 3 7 18 1025.1000 1026.0000 1025.3000 1025.1000 0.8000 0.9000 150 999017 0.1000 154 3.4000 4.2000 3.4000 90 87 0.0000 
58462 2025 3 7 21 1025.2000 1026.1000 1025.2000 1024.9000 0.7000 0.9000 349 30 0.3000 7 2.5000 2.9000 2.3000 95 92 0.0000 
58462 2025 3 8 0 1026.4000 1027.3000 1026.4000 1025.8000 0.4000 0.8000 95 999017 0.0000 28 5.3000 5.3000 2.9000 93 93 0.0000 
58462 2025 3 8 3 1027.3000 1028.2000 1027.4000 1027.3000 2.2000 4.5000 239 308 1.7000 324 10.8000 11.0000 9.7000 48 48 0.0000 
58462 2025 3 8 6 1025.5000 1026.4000 1025.9000 1025.4000 3.3000 5.6000 310 353 3.0000 319 13.1000 13.6000 12.2000 37 36 0.0000 
58462 2025 3 8 9 1025.1000 1026.0000 1025.1000 1024.7000 3.7000 6.2000 34 22 2.4000 27 12.5000 13.5000 12.5000 33 32 0.0000 
58462 2025 3 8 12 1027.3000 1028.2000 1027.3000 1026.1000 2.8000 4.4000 131 93 1.4000 114 8.6000 9.3000 8.6000 62 62 0.0000 
58462 2025 3 8 15 1027.9000 1028.8000 1028.1000 1027.6000 3.2000 6.0000 76 94 3.0000 81 6.5000 7.0000 6.5000 73 68 0.0000 
58462 2025 3 8 18 1028.1000 1029.0000 1028.5000 1028.1000 1.1000 1.4000 73 62 1.0000 65 5.9000 5.9000 5.3000 83 81 0.0000 
58462 2025 3 8 21 1027.5000 1028.4000 1027.8000 1027.5000 1.6000 2.4000 68 68 1.8000 78 6.7000 6.8000 6.7000 81 79 0.0000 
58462 2025 3 9 0 1028.7000 1029.6000 1028.8000 1028.4000 3.3000 6.0000 81 86 3.9000 90 9.0000 9.0000 7.2000 74 74 0.0000 
58462 2025 3 9 3 1028.6000 1029.5000 1029.1000 1028.5000 4.0000 6.1000 110 123 3.8000 113 13.0000 13.0000 11.3000 53 53 0.0000 
58462 2025 3 9 6 1026.0000 1026.9000 1026.5000 1026.0000 4.0000 6.4000 123 148 3.0000 119 15.4000 15.7000 13.9000 47 46 0.0000 
58462 2025 3 9 9 1026.7000 1027.6000 1026.7000 1026.1000 3.8000 6.5000 145 137 3.3000 144 11.5000 12.2000 11.5000 63 59 0.0000 
58462 2025 3 9 12 1026.7000 1027.6000 1026.7000 1026.2000 4.0000 6.5000 108 103 3.0000 103 10.5000 10.6000 10.5000 79 77 0.1000 
58462 2025 3 9 15 1026.0000 1026.9000 1026.5000 1025.8000 3.1000 5.4000 112 111 2.5000 111 10.4000 10.5000 10.4000 85 83 0.0000 
58462 2025 3 9 18 1024.3000 1025.2000 1025.2000 1024.3000 2.7000 4.5000 108 130 1.5000 109 10.6000 10.6000 10.6000 86 86 0.0000 
58462 2025 3 9 21 1023.2000 1024.1000 1023.4000 1022.6000 2.6000 4.0000 103 126 2.1000 106 10.9000 10.9000 10.9000 84 84 0.0000 
58462 2025 3 10 0 1023.4000 1024.3000 1023.6000 1023.4000 2.3000 4.0000 122 108 2.1000 110 11.4000 11.4000 11.1000 84 84 0.0000 
58462 2025 3 10 3 1023.4000 1024.3000 1023.4000 1023.1000 2.6000 3.8000 160 148 2.1000 147 13.0000 13.0000 12.4000 76 75 0.0000 
58462 2025 3 10 6 1020.9000 1021.8000 1021.6000 1020.8000 1.7000 3.1000 209 254 1.4000 165 14.7000 14.8000 14.1000 64 60 0.0000 
58463 2025 3 4 9 1018.9000 1019.4000 1019.3000 1018.1000 5.0000 9.2000 297 319 2.2000 306 7.2000 7.7000 7.2000 81 75 0.0000 
58463 2025 3 4 12 1020.6000 1021.1000 1020.6000 1019.9000 3.6000 6.6000 333 331 1.6000 330 6.6000 6.6000 6.5000 87 86 0.0000 
58463 2025 3 4 15 1021.3000 1021.8000 1021.3000 1020.5000 2.7000 4.7000 306 290 2.3000 297 6.4000 6.4000 6.3000 94 93 0.2000 
58463 2025 3 4 18 1021.8000 1022.3000 1022.3000 1021.8000 3.1000 5.7000 320 331 2.0000 332 6.3000 6.4000 6.3000 91 91 0.5000 
58463 2025 3 4 21 1021.7000 1022.2000 1021.7000 1020.9000 3.2000 6.3000 341 318 2.6000 344 6.2000 6.3000 6.2000 81 81 0.0000 
58463 2025 3 5 0 1024.3000 1024.8000 1024.6000 1023.9000 3.1000 5.4000 347 335 2.0000 337 6.4000 6.4000 6.2000 76 75 0.1000 
58463 2025 3 5 3 1024.4000 1024.9000 1025.5000 1024.4000 2.7000 5.9000 328 10 2.2000 345 7.8000 7.8000 7.3000 68 67 0.0000 
58463 2025 3 5 6 1023.9000 1024.4000 1024.1000 1023.6000 3.3000 4.8000 338 333 2.4000 356 8.3000 8.5000 8.2000 65 63 0.0000 
58463 2025 3 5 9 1023.5000 1024.0000 1023.7000 1023.2000 3.9000 8.6000 25 19 2.5000 21 8.1000 8.4000 8.1000 59 58 0.0000 
58463 2025 3 5 12 1025.9000 1026.4000 1025.9000 1025.0000 3.3000 6.3000 36 9 2.9000 28 7.0000 7.2000 7.0000 61 61 0.0000 
58463 2025 3 5 15 1026.9000 1027.4000 1027.3000 1026.8000 2.5000 4.9000 7 352 1.8000 360 6.7000 6.8000 6.7000 66 62 0.0000 
58463 2025 3 5 18 1028.0000 1028.5000 1028.1000 1027.3000 2.6000 5.1000 343 345 1.6000 3 6.7000 6.8000 6.7000 71 71 0.0000 
58463 2025 3 5 21 1028.8000 1029.3000 1028.8000 1028.1000 3.3000 7.2000 338 326 2.2000 335 6.1000 6.3000 6.1000 71 69 0.0000 
58463 2025 3 6 0 1030.8000 1031.3000 1030.8000 1029.9000 2.8000 5.2000 330 354 2.7000 332 6.9000 6.9000 6.2000 70 70 0.0000 
58463 2025 3 6 3 1031.0000 1031.5000 1031.2000 1031.0000 4.0000 7.4000 7 15 3.8000 12 9.4000 9.4000 7.8000 56 56 0.0000 
58463 2025 3 6 6 1029.7000 1030.2000 1030.1000 1029.7000 4.7000 8.2000 341 12 2.7000 342 11.6000 11.8000 11.2000 43 41 0.0000 
58463 2025 3 6 9 1030.1000 1030.6000 1030.1000 1029.8000 3.4000 7.1000 14 18 3.0000 7 9.7000 10.4000 9.7000 50 49 0.0000 
58463 2025 3 6 12 1031.4000 1031.9000 1031.4000 1031.0000 3.0000 6.8000 34 23 2.1000 29 7.0000 7.9000 7.0000 54 49 0.0000 
58463 2025 3 6 15 1031.5000 1032.0000 1031.8000 1031.5000 1.5000 3.4000 53 33 1.9000 45 5.5000 5.5000 5.2000 71 70 0.0000 
